"No.","Time","Source","Destination","Protocol","Length","Info"
"4272","152.389616305","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3132373 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4273","152.389629142","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3133765 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4274","152.389635113","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=5303 Ack=3135157 Win=2176768 Len=0 TSval=3603663906 TSecr=2605127781"
"4275","152.390523341","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3135157 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4276","152.390551408","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"4277","152.390565807","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=5303 Ack=3137941 Win=2176768 Len=0 TSval=3603663907 TSecr=2605127781"
"4278","152.390586620","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3137941 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4279","152.390603662","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3139333 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4280","152.390613462","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=5303 Ack=3140725 Win=2176768 Len=0 TSval=3603663907 TSecr=2605127781"
"4281","152.390627063","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3140725 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4282","152.390638833","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3142117 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4283","152.390646453","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=5303 Ack=3143509 Win=2176768 Len=0 TSval=3603663907 TSecr=2605127781"
"4284","152.390662498","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3143509 Ack=5303 Win=76288 Len=1392 TSval=2605127781 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4285","152.390676771","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3144901 Ack=5303 Win=76288 Len=1392 TSval=2605127782 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4286","152.390686646","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=5303 Ack=3146293 Win=2176768 Len=0 TSval=3603663907 TSecr=2605127781"
"4287","152.390698000","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3146293 Ack=5303 Win=76288 Len=1392 TSval=2605127782 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4288","152.390714719","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3147685 Ack=5303 Win=76288 Len=1392 TSval=2605127782 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4289","152.390723737","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=5303 Ack=3149077 Win=2176768 Len=0 TSval=3603663908 TSecr=2605127782"
"4290","152.390747286","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3149077 Ack=5303 Win=76288 Len=1392 TSval=2605127782 TSecr=3603663799 [TCP segment of a reassembled PDU]"
"4291","152.390766463","173.194.163.223","192.168.1.65","TLSv1.2","265","Application Data"
"4292","152.390785134","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=5303 Ack=3150668 Win=2176768 Len=0 TSval=3603663908 TSecr=2605127782"
"4293","156.397660328","Sercomm_be:8c:a4","Broadcast","ARP","42","Who has 192.168.1.66? Tell 192.168.1.1"
"4294","156.500073955","Sercomm_be:8c:a4","Broadcast","ARP","42","Who has 192.168.1.66? Tell 192.168.1.1"
"4295","156.602447145","Sercomm_be:8c:a4","Broadcast","ARP","42","Who has 192.168.1.64? Tell 192.168.1.1"
"4296","156.704847505","Sercomm_be:8c:a4","Broadcast","ARP","42","Who has 192.168.1.64? Tell 192.168.1.1"
"4297","156.807251684","Sercomm_be:8c:a4","Broadcast","ARP","42","Who has 192.168.1.65? Tell 192.168.1.1"
"4298","156.807270049","Azurewav_63:8a:9d","Sercomm_be:8c:a4","ARP","42","192.168.1.65 is at 24:0a:64:63:8a:9d"
"4299","156.909624817","Sercomm_be:8c:a4","Broadcast","ARP","42","Who has 192.168.1.65? Tell 192.168.1.1"
"4300","156.909645381","Azurewav_63:8a:9d","Sercomm_be:8c:a4","ARP","42","192.168.1.65 is at 24:0a:64:63:8a:9d"
"4301","158.035888065","192.168.1.65","74.125.131.198","TLSv1.2","696","Application Data"
"4302","158.072728892","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=3494 Ack=8306 Win=415 Len=0 TSval=1360720872 TSecr=2779555800"
"4303","158.077659584","74.125.131.198","192.168.1.65","TLSv1.2","136","Application Data"
"4304","158.077712491","74.125.131.198","192.168.1.65","TLSv1.2","97","Application Data"
"4305","158.077718976","74.125.131.198","192.168.1.65","TLSv1.2","105","Application Data"
"4306","158.077877528","192.168.1.65","74.125.131.198","TCP","66","51944  >  443 [ACK] Seq=8306 Ack=3634 Win=396 Len=0 TSval=2779555842 TSecr=1360720877"
"4307","158.078981287","192.168.1.65","74.125.131.198","TLSv1.2","105","Application Data"
"4308","158.156164151","74.125.131.198","192.168.1.65","TCP","66","443  >  51944 [ACK] Seq=3634 Ack=8345 Win=415 Len=0 TSval=1360720955 TSecr=2779555843"
"4309","162.943073842","192.168.1.65","173.194.163.223","TLSv1.2","1203","Application Data"
"4310","163.013273344","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data"
"4311","163.013338189","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3152060 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4312","163.013379196","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3152060 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4313","163.013389468","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3153452 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4314","163.013404002","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3153452 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4315","163.013413424","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3154844 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4316","163.013424064","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3154844 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4317","163.013430928","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3156236 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4318","163.013441561","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3156236 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4319","163.013448128","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3157628 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4320","163.013457955","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3157628 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4321","163.013463705","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3159020 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4322","163.013473074","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3159020 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4323","163.013479657","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3160412 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4324","163.013488723","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3160412 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4325","163.013495522","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3161804 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4326","163.013504066","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3161804 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4327","163.013509571","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3163196 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4328","163.013518727","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3163196 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4329","163.013525017","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3164588 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4330","163.013533859","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3164588 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4331","163.013539476","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3165980 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4332","163.013549459","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3165980 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4333","163.013559803","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3167372 Win=2176768 Len=0 TSval=3603674530 TSecr=2605138430"
"4334","163.013812843","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"4335","163.013830389","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3168764 Win=2176768 Len=0 TSval=3603674531 TSecr=2605138430"
"4336","163.014883513","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3168764 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4337","163.014910031","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3170156 Win=2176768 Len=0 TSval=3603674532 TSecr=2605138430"
"4338","163.014935870","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3170156 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4339","163.014948611","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3171548 Win=2176768 Len=0 TSval=3603674532 TSecr=2605138430"
"4340","163.014958290","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3171548 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4341","163.014967123","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3172940 Win=2176768 Len=0 TSval=3603674532 TSecr=2605138430"
"4342","163.014974351","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3172940 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4343","163.014982951","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3174332 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4344","163.014991074","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3175724 Win=2176768 Len=0 TSval=3603674532 TSecr=2605138430"
"4345","163.015011453","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3175724 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4346","163.015019436","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3177116 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4347","163.015028265","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3178508 Win=2176768 Len=0 TSval=3603674532 TSecr=2605138430"
"4348","163.015035688","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3178508 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4349","163.015042609","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3179900 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4350","163.015050235","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3181292 Win=2176768 Len=0 TSval=3603674532 TSecr=2605138430"
"4351","163.015057739","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3181292 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4352","163.017907811","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3182684 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4353","163.017924736","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3184076 Win=2176768 Len=0 TSval=3603674535 TSecr=2605138430"
"4354","163.017946547","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"4355","163.017954882","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3185468 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4356","163.017958602","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3186860 Win=2176768 Len=0 TSval=3603674535 TSecr=2605138430"
"4357","163.017965437","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3186860 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4358","163.017972664","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3188252 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4359","163.017975844","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3189644 Win=2176768 Len=0 TSval=3603674535 TSecr=2605138430"
"4360","163.017982521","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3189644 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4361","163.017988695","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3191036 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4362","163.017991831","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3192428 Win=2176768 Len=0 TSval=3603674535 TSecr=2605138430"
"4363","163.017997237","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3192428 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4364","163.018002860","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3193820 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4365","163.018007425","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3195212 Win=2176768 Len=0 TSval=3603674535 TSecr=2605138430"
"4366","163.018012888","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3195212 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4367","163.018018899","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3196604 Ack=6440 Win=78592 Len=1392 TSval=2605138430 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4368","163.018022031","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3197996 Win=2176768 Len=0 TSval=3603674535 TSecr=2605138430"
"4369","163.018027688","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3197996 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4370","163.018036768","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3199388 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4371","163.018039781","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3200780 Win=2176768 Len=0 TSval=3603674535 TSecr=2605138431"
"4372","163.023950689","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"4373","163.023978245","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3202172 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4374","163.023990104","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3203564 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4375","163.024005711","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3203564 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4376","163.024009397","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3204956 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4377","163.024013381","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3206348 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4378","163.024023215","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3206348 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4379","163.024026838","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3207740 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4380","163.024030822","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3209132 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4381","163.024040982","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3209132 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4382","163.024044031","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3210524 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4383","163.024048598","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3211916 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4384","163.024052563","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3211916 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4385","163.024055941","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3213308 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4386","163.024059176","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3214700 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4387","163.024061822","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3214700 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4388","163.024064723","173.194.163.223","192.168.1.65","TLSv1.2","1458","Application Data [TCP segment of a reassembled PDU]"
"4389","163.024067802","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3217484 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4390","163.024070450","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3217484 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4391","163.024073200","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3218876 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4392","163.024078469","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3220268 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4393","163.024080803","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3220268 Ack=6440 Win=78592 Len=1392 TSval=2605138431 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4394","163.024085333","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3221660 Ack=6440 Win=78592 Len=1392 TSval=2605138432 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4395","163.024088927","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3223052 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138431"
"4396","163.024091459","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3223052 Ack=6440 Win=78592 Len=1392 TSval=2605138432 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4397","163.024094510","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3224444 Ack=6440 Win=78592 Len=1392 TSval=2605138432 TSecr=3603674460 [TCP segment of a reassembled PDU]"
"4398","163.024097393","192.168.1.65","173.194.163.223","TCP","66","55680  >  443 [ACK] Seq=6440 Ack=3225836 Win=2176768 Len=0 TSval=3603674541 TSecr=2605138432"
"4399","163.024099997","173.194.163.223","192.168.1.65","TCP","1458","443  >  55680 [ACK] Seq=3225836 Ack=6440 Win=78592 Len=1392 TSval=2605138432 TSecr=3603674460 [TCP segment of a reassembled PDU]"
